Date d'élection,Type d'élection,Parlement,Province,Circonscription,Nom,Prénom,Sexe,Occupation,Parti,Votes,Votes (%),Élu(e)
1980/02/18,Gen,32,Nouvelle-Écosse,CAPE BRETON--THE SYDNEYS,MACDOUGALL,Joyce,F,adjoint administratif,Progressiste-conservateur,9191,26.55,0
1980/02/18,Gen,32,Nouvelle-Écosse,CAPE BRETON--THE SYDNEYS,BROWN,Glen,,travailleur de la construction,Parti marxiste-léniniste,85,0.25,0
1980/02/18,Gen,32,Nouvelle-Écosse,CENTRAL NOVA,MACKAY,Elmer M.,,avocat,Progressiste-conservateur,15576,48.03,1
1980/02/18,Gen,32,Nouvelle-Écosse,CENTRAL NOVA,SINCLAIR,Alvin,,directeur d'école,Libéral,11111,34.26,0
1980/02/18,Gen,32,Nouvelle-Écosse,CENTRAL NOVA,CHAMBERS,Gary A.,,contrôleur des wagons,Nouveau parti démocratique,5743,17.71,0
1980/02/18,Gen,32,Nouvelle-Écosse,CUMBERLAND--COLCHESTER,COATES,Robert C.,,avocat,Progressiste-conservateur,18463,46.34,1
1980/02/18,Gen,32,Nouvelle-Écosse,CUMBERLAND--COLCHESTER,PURDY,Walter T.,,gérant d'assurances,Libéral,13737,34.48,0
1980/02/18,Gen,32,Nouvelle-Écosse,CUMBERLAND--COLCHESTER,TRENHOLM,Hayden M.,,expert-conseil en recherches,Nouveau parti démocratique,7111,17.85,0
1980/02/18,Gen,32,Nouvelle-Écosse,CUMBERLAND--COLCHESTER,KIRK,Robert Bob,,entrepreneur,Indépendant,337,0.85,0
1980/02/18,Gen,32,Nouvelle-Écosse,CUMBERLAND--COLCHESTER,WHALEN,Dean,,expert-conseil,Indépendant,194,0.49,0
1980/02/18,Gen,32,Nouvelle-Écosse,DARTMOUTH--HALIFAX-EST,FORRESTALL,Mike,,homme d'affaires,Progressiste-conservateur,17968,41.85,1
1980/02/18,Gen,32,Nouvelle-Écosse,DARTMOUTH--HALIFAX-EST,AUSTIN,Rae,,homme d'affaires,Libéral,16200,37.73,0
1980/02/18,Gen,32,Nouvelle-Écosse,DARTMOUTH--HALIFAX-EST,REED,Nelson I.,,"président, directeur général",Nouveau parti démocratique,8764,20.41,0
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX,REGAN,Gerald,,avocat,Libéral,16949,41.63,1
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX,COOPER,George,,avocat,Progressiste-conservateur,15710,38.58,0
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX,MCDONOUGH,Alexa,F,travailleur social,Nouveau parti démocratique,8009,19.67,0
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX,SPURR,Charles,,chargé de recherche,Parti marxiste-léniniste,48,0.12,0
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX-OUEST,CROSBY,Howard,,avocat,Progressiste-conservateur,19195,39.97,1
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX-OUEST,BOYCE,R.B. Dick,,homme d'affaires,Libéral,18522,38.57,0
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX-OUEST,THEMAN,Dennis,,avocat,Nouveau parti démocratique,10043,20.91,0
1980/02/18,Gen,32,Nouvelle-Écosse,HALIFAX-OUEST,CANNING,Arthur R.,,entrepreneur,Indépendant,266,0.55,0
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH SHORE,CROUSE,Lloyd R.,,homme d'affaires,Progressiste-conservateur,16139,44.39,1
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH SHORE,KINLEY,Jim,,homme d'affaires,Libéral,13926,38.31,0
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH SHORE,YATES,John H.,,agent de relations ouvrières,Nouveau parti démocratique,5856,16.11,0
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH SHORE,TUDOR,Martha,F,potier et mère,Parti Rhinocéros,433,1.19,0
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH WEST NOVA,CAMPBELL,Coline,F,avocat,Libéral,19151,49.82,1
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH WEST NOVA,HALIBURTON,Charles E.,,avocat,Progressiste-conservateur,14151,36.81,0
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH WEST NOVA,LEE,John E.,,instituteur,Nouveau parti démocratique,4922,12.8,0
1980/02/18,Gen,32,Nouvelle-Écosse,SOUTH WEST NOVA,TRUDELL,Anne,F,restaurateur,Indépendant,216,0.56,0
1980/02/18,Gen,32,Ontario,ALGOMA,FOSTER,Maurice,,vétérinaire,Libéral,17432,50.54,1
1980/02/18,Gen,32,Ontario,ALGOMA,DINNER,Jim,,ouvrier de l'acier,Nouveau parti démocratique,11262,32.65,0
1980/02/18,Gen,32,Ontario,ALGOMA,GILBERTSON,Bernt,,homme d'affaires,Progressiste-conservateur,5633,16.33,0
1980/02/18,Gen,32,Ontario,ALGOMA,REID,Leslie T.,,médecin,Parti libertarien du Canada,113,0.33,0
1980/02/18,Gen,32,Ontario,ALGOMA,GREY,David,,cheminot,Parti marxiste-léniniste,49,0.14,0
1980/02/18,Gen,32,Ontario,BEACHES,YOUNG,Neil,,agent d'affaires,Nouveau parti démocratique,12675,35.58,1
1980/02/18,Gen,32,Ontario,BEACHES,RICHARDSON,Robin,,économiste,Progressiste-conservateur,11179,31.38,0
1980/02/18,Gen,32,Ontario,BEACHES,O'REILLY,Terry,,homme d'affaires,Libéral,11179,31.38,0
1980/02/18,Gen,32,Ontario,BEACHES,CORRIGAN,Dennis,,actuaire,Parti libertarien du Canada,272,0.76,0
1980/02/18,Gen,32,Ontario,BEACHES,REID,David,,chômeur,Parti Rhinocéros,214,0.6,0
1980/02/18,Gen,32,Ontario,BEACHES,MCKIBBIN,Jim,,camionneur,Parti marxiste-léniniste,60,0.17,0
1980/02/18,Gen,32,Ontario,BEACHES,CORRIERO,Vince,,agent de voyage,Indépendant,45,0.13,0
1980/02/18,Gen,32,Ontario,BRAMPTON--GEORGETOWN,MCDERMID,John,,relationniste,Progressiste-conservateur,25243,40.45,1
1980/02/18,Gen,32,Ontario,BRAMPTON--GEORGETOWN,MILNE,Ross,,ingénieur,Libéral,24876,39.86,0
1980/02/18,Gen,32,Ontario,BRAMPTON--GEORGETOWN,MOULTON,David,,vendeur,Nouveau parti démocratique,11978,19.19,0
1980/02/18,Gen,32,Ontario,BRAMPTON--GEORGETOWN,YUNDT,Joe,,ingénieur-conseil,Parti libertarien du Canada,201,0.32,0
1980/02/18,Gen,32,Ontario,BRAMPTON--GEORGETOWN,BRIDGEWOOD,Jim,,travailleur de l'automobile,Parti communiste du Canada,64,0.1,0
1980/02/18,Gen,32,Ontario,BRAMPTON--GEORGETOWN,FINE,Marsha,F,dactylo,Parti marxiste-léniniste,40,0.06,0
1980/02/18,Gen,32,Ontario,BRANT,BLACKBURN,Derek,,instituteur,Nouveau parti démocratique,19194,41.12,1
1980/02/18,Gen,32,Ontario,BRANT,STERNE,Rick,,homme d'affaires,Progressiste-conservateur,14614,31.31,0
1980/02/18,Gen,32,Ontario,BRANT,BRENNAN,Jo,F,homme d'affaires,Libéral,12725,27.26,0
1980/02/18,Gen,32,Ontario,BRANT,MOYER,Winnifred M.,F,semi-retraité,Parti Crédit Social du Canada,103,0.22,0
1980/02/18,Gen,32,Ontario,BRANT,RANDHAWA,Malkit,,ouvrier de l'acier,Parti marxiste-léniniste,44,0.09,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,RAE,Bob,,bachelier en droit,Nouveau parti démocratique,12953,40.37,1
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,GIGANTES,Philip Deane,,journaliste,Libéral,10601,33.04,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,CLARKE,Michael,,conseiller en affaires,Progressiste-conservateur,7677,23.92,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,BELEJ,Walter,,dessinateur,Parti libertarien du Canada,352,1.1,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,BUTTERFIELD,Vicki,F,aide-comptable,Parti Rhinocéros,196,0.61,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,MCDONALD,Ed,,organisateur politique,Parti communiste du Canada,164,0.51,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,HAYWARD,Don,,inspecteur,Aucune appartenance à un parti reconnu,53,0.17,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,O'DONNELL,Dorothy J.,F,ouvrier d'usine,Parti marxiste-léniniste,53,0.17,0
1980/02/18,Gen,32,Ontario,BROADVIEW--GREENWOOD,NOVICH,Milorad,,technicien en génie civil,Indépendant,40,0.12,0
1980/02/18,Gen,32,Ontario,BRUCE--GREY,GURBIN,Gary M.,,médecin,Progressiste-conservateur,18326,47.29,1
1980/02/18,Gen,32,Ontario,BRUCE--GREY,SCHWASS,Rodger D.,,"agriculteur, professeur",Libéral,15735,40.61,0
1980/02/18,Gen,32,Ontario,BRUCE--GREY,KENNETT,Malcolm A.,,technicien de contrôle,Nouveau parti démocratique,4391,11.33,0
1980/02/18,Gen,32,Ontario,BRUCE--GREY,TURNER,Jim,,marchand,Parti libertarien du Canada,299,0.77,0
1980/02/18,Gen,32,Ontario,BURLINGTON,KEMPLING,Bill,,homme d'affaires,Progressiste-conservateur,27212,50.76,1
1980/02/18,Gen,32,Ontario,BURLINGTON,SUTHERLAND,Tom,,avocat,Libéral,17574,32.78,0
1980/02/18,Gen,32,Ontario,BURLINGTON,DUNLEAVY,Danny,,travailleur de l'automobile,Nouveau parti démocratique,8421,15.71,0
1980/02/18,Gen,32,Ontario,BURLINGTON,OBERSKI,Bruno S.,,gérant d'assurances,Parti libertarien du Canada,341,0.64,0
1980/02/18,Gen,32,Ontario,BURLINGTON,BOYLAN,Charles,,employé d'une compagnie de transport,Parti marxiste-léniniste,63,0.12,0
1980/02/18,Gen,32,Ontario,CAMBRIDGE,SPEYER,Chris,,avocat,Progressiste-conservateur,14314,39.35,1
1980/02/18,Gen,32,Ontario,CAMBRIDGE,Farnan,Mike,,enseignant,Nouveau parti démocratique,11346,31.19,0
1980/02/18,Gen,32,Ontario,CAMBRIDGE,CHARLTON,David F.,,avocat,Libéral,10531,28.95,0
1980/02/18,Gen,32,Ontario,CAMBRIDGE,GERVAIS,Reg,,homme d'affaires,Parti Crédit Social du Canada,103,0.28,0
1980/02/18,Gen,32,Ontario,CAMBRIDGE,DI CARLO,Anna,F,ouvrier d'usine,Parti marxiste-léniniste,82,0.23,0
1980/02/18,Gen,32,Ontario,COCHRANE,PENNER,Keith,,parlementaire,Libéral,15280,52.59,1
1980/02/18,Gen,32,Ontario,COCHRANE,FORTIN,Robert,,instituteur,Nouveau parti démocratique,10814,37.22,0
1980/02/18,Gen,32,Ontario,COCHRANE,TURNER,J. Elgin,,instituteur,Progressiste-conservateur,2852,9.82,0
1980/02/18,Gen,32,Ontario,COCHRANE,STEVENS,Doris,F,employé de bureau,Parti marxiste-léniniste,111,0.38,0
1980/02/18,Gen,32,Ontario,DAVENPORT,CACCIA,Charles L.,,éditeur,Libéral,14545,62.42,1
1980/02/18,Gen,32,Ontario,DAVENPORT,BROWN,Ed,,avocat,Nouveau parti démocratique,5170,22.19,0
1980/02/18,Gen,32,Ontario,DAVENPORT,LUCI,Italo,,agent de voyage,Progressiste-conservateur,3167,13.59,0
1980/02/18,Gen,32,Ontario,DAVENPORT,BROOKE,Richard,,agent,Parti libertarien du Canada,230,0.99,0
1980/02/18,Gen,32,Ontario,DAVENPORT,PHILLIPS,Gail June,F,typographe,Parti communiste du Canada,117,0.5,0
1980/02/18,Gen,32,Ontario,DAVENPORT,DALY,Richard,,chercheur,Parti marxiste-léniniste,72,0.31,0
1980/02/18,Gen,32,Ontario,DON VALLEY-EST,SMITH,David,,avocat,Libéral,21944,44.6,1
1980/02/18,Gen,32,Ontario,DON VALLEY-EST,WAKIM,Sam,,avocat,Progressiste-conservateur,21119,42.92,0
1980/02/18,Gen,32,Ontario,DON VALLEY-EST,PATON,Saul,,avocat,Nouveau parti démocratique,5713,11.61,0
1980/02/18,Gen,32,Ontario,DON VALLEY-EST,KEYS,Gordon,,agent d'organisation,Parti libertarien du Canada,286,0.58,0
1980/02/18,Gen,32,Ontario,DON VALLEY-EST,WRIGHT,Arthur V.,,homme d'affaires,Indépendant,98,0.2,0
1980/02/18,Gen,32,Ontario,DON VALLEY-EST,PRINGLE,Richard,,ouvrier d'usine,Parti marxiste-léniniste,40,0.08,0
1980/02/18,Gen,32,Ontario,DON VALLEY-OUEST,Bosley,John,,homme d'affaires,Progressiste-conservateur,25260,51.76,1
1980/02/18,Gen,32,Ontario,DON VALLEY-OUEST,FELKAI,Frank,,avocat,Libéral,18430,37.77,0
1980/02/18,Gen,32,Ontario,DON VALLEY-OUEST,LOMAS,Jonathan,,journaliste,Nouveau parti démocratique,4702,9.64,0
1980/02/18,Gen,32,Ontario,DON VALLEY-OUEST,BELL,Scott,,instituteur,Parti libertarien du Canada,365,0.75,0
1980/02/18,Gen,32,Ontario,DON VALLEY-OUEST,HYMAN,Ian,,ouvrier d'usine,Parti marxiste-léniniste,42,0.09,0
1980/02/18,Gen,32,Ontario,DURHAM--NORTHUMBERLAND,LAWRENCE,Allan,,avocat,Progressiste-conservateur,17587,45.08,1
1980/02/18,Gen,32,Ontario,DURHAM--NORTHUMBERLAND,SCHAMERHORN,Ed,,ministre du culte,Libéral,11587,29.7,0
1980/02/18,Gen,32,Ontario,DURHAM--NORTHUMBERLAND,MCLAUGHLIN,Fred,,instituteur,Nouveau parti démocratique,9453,24.23,0
1980/02/18,Gen,32,Ontario,DURHAM--NORTHUMBERLAND,MARTTILA,Bob,,ingénieur,Parti libertarien du Canada,374,0.96,0
1980/02/18,Gen,32,Ontario,DURHAM--NORTHUMBERLAND,PLATT,Robert C.,,cheminot,Parti marxiste-léniniste,16,0.04,0
1980/02/18,Gen,32,Ontario,EGLINTON--LAWRENCE,DE CORNEILLE,Roland,,ministre du culte,Libéral,20861,50.47,1
1980/02/18,Gen,32,Ontario,EGLINTON--LAWRENCE,PARKER,Rob,,homme d'affaires,Progressiste-conservateur,13985,33.83,0
1980/02/18,Gen,32,Ontario,EGLINTON--LAWRENCE,MURRAY,Graham,,chercheur,Nouveau parti démocratique,6077,14.7,0
1980/02/18,Gen,32,Ontario,EGLINTON--LAWRENCE,CAIN,Linda,F,agent de commercialisation,Parti libertarien du Canada,343,0.83,0
1980/02/18,Gen,32,Ontario,EGLINTON--LAWRENCE,SUMBAL,Iqbal,,ouvrier d'usine,Parti marxiste-léniniste,71,0.17,0
1980/02/18,Gen,32,Ontario,ELGIN,WISE,John,,agriculteur,Progressiste-conservateur,16845,49.81,1
1980/02/18,Gen,32,Ontario,ELGIN,JOHNSON,Gary,,médecin,Libéral,12410,36.69,0
1980/02/18,Gen,32,Ontario,ELGIN,WEITZEL,Mary Lou,F,comptable,Nouveau parti démocratique,4508,13.33,0
1980/02/18,Gen,32,Ontario,ELGIN,BELAND,Roger,,retraité,Parti marxiste-léniniste,57,0.17,0
1980/02/18,Gen,32,Ontario,ERIE,FRETZ,Girve,,marchand,Progressiste-conservateur,12861,40.01,1
1980/02/18,Gen,32,Ontario,ERIE,PLYLEY,John M.,,ingénieur civil,Libéral,12334,38.37,0
1980/02/18,Gen,32,Ontario,ERIE,GIBSON,Clarence,,représentant d'affaires,Nouveau parti démocratique,6848,21.3,0
1980/02/18,Gen,32,Ontario,ERIE,BLASHILL,Betty,F,commis,Parti marxiste-léniniste,105,0.33,0
1980/02/18,Gen,32,Ontario,ESSEX--KENT,DAUDLIN,Robert,,avocat,Libéral,16898,52.95,1
1980/02/18,Gen,32,Ontario,ESSEX--KENT,VANDERPOL,Hank,,agriculteur,Progressiste-conservateur,9930,31.12,0
1980/02/18,Gen,32,Ontario,ESSEX--KENT,WURFEL,David,,instituteur,Nouveau parti démocratique,5083,15.93,0
1980/02/18,Gen,32,Ontario,ESSEX--WINDSOR,WHELAN,Eugene F.,,agriculteur,Libéral,24651,51.29,1
1980/02/18,Gen,32,Ontario,ESSEX--WINDSOR,LANGDON,Steven,,économiste,Nouveau parti démocratique,19123,39.79,0
1980/02/18,Gen,32,Ontario,ESSEX--WINDSOR,FLOOD,Kathy,F,ménagère,Progressiste-conservateur,4184,8.71,0
1980/02/18,Gen,32,Ontario,ESSEX--WINDSOR,EWART,Peter,,ouvrier d'usine,Parti marxiste-léniniste,103,0.21,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-CENTRE,WILSON,Michael,,ministre,Progressiste-conservateur,26969,47.1,1
1980/02/18,Gen,32,Ontario,ETOBICOKE-CENTRE,CRUDEN,Joe,,homme d'affaires,Libéral,23715,41.42,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-CENTRE,SHIPLEY,Daniel R.,,directeur des achats,Nouveau parti démocratique,6181,10.79,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-CENTRE,ANDERSEN,Norman R.,,conseiller en gestion,Parti libertarien du Canada,308,0.54,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-CENTRE,Boylan,Anne,F,employée de bureau,Parti marxiste-léniniste,88,0.15,0
1980/02/18,Gen,32,Ontario,ETOBICOKE--LAKESHORE,ROBINSON,Ken,,avocat,Libéral,17903,40.83,1
1980/02/18,Gen,32,Ontario,ETOBICOKE--LAKESHORE,KOLYN,Al,,homme d'affaires,Progressiste-conservateur,13209,30.12,0
1980/02/18,Gen,32,Ontario,ETOBICOKE--LAKESHORE,MEAGHER,Terry,,"secrétaire, trésorier",Nouveau parti démocratique,12405,28.29,0
1980/02/18,Gen,32,Ontario,ETOBICOKE--LAKESHORE,KIMISH,Stephen,,agent d'assurances,Parti libertarien du Canada,247,0.56,0
1980/02/18,Gen,32,Ontario,ETOBICOKE--LAKESHORE,WALDMAN,Diane,F,employé de bureau,Parti marxiste-léniniste,88,0.2,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-NORD,MacLaren,Roy,,éditeur,Libéral,24243,47.46,1
1980/02/18,Gen,32,Ontario,ETOBICOKE-NORD,LAKIE,David,,conseiller en affaires,Progressiste-conservateur,15954,31.23,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-NORD,DORN,Adrian,,instituteur,Nouveau parti démocratique,10237,20.04,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-NORD,EAGLESHAM,Alex,,comptable,Parti libertarien du Canada,524,1.03,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-NORD,SINGH,Gurdev,,ouvrier d'usine,Parti marxiste-léniniste,75,0.15,0
1980/02/18,Gen,32,Ontario,ETOBICOKE-NORD,WADUD,Khurshed,,travailleur de l'auto,Aucune appartenance à un parti reconnu,49,0.1,0
1980/02/18,Gen,32,Ontario,GLENGARRY--PRESCOTT--RUSSELL,ETHIER,Denis,,homme d'affaires,Libéral,28189,68.46,1
1980/02/18,Gen,32,Ontario,GLENGARRY--PRESCOTT--RUSSELL,JOHNSON,Gordon,,conseiller en affaires,Progressiste-conservateur,8113,19.7,0
1980/02/18,Gen,32,Ontario,GLENGARRY--PRESCOTT--RUSSELL,DION,Claude,,secrétaire exécutif,Nouveau parti démocratique,4781,11.61,0
1980/02/18,Gen,32,Ontario,GLENGARRY--PRESCOTT--RUSSELL,O'BRIEN,Gary,,étudiant,Parti marxiste-léniniste,90,0.22,0
1980/02/18,Gen,32,Ontario,GREY--SIMCOE,MITGES,Gus,,vétérinaire,Progressiste-conservateur,16488,46.09,1
1980/02/18,Gen,32,Ontario,GREY--SIMCOE,BETTS,Murray,,agriculteur,Libéral,12553,35.09,0
1980/02/18,Gen,32,Ontario,GREY--SIMCOE,STONE,Joan,F,ménagère,Nouveau parti démocratique,6236,17.43,0
1980/02/18,Gen,32,Ontario,GREY--SIMCOE,SHANNON,Bill,,agent d'immeuble,Parti libertarien du Canada,404,1.13,0
1980/02/18,Gen,32,Ontario,GREY--SIMCOE,ARNOLD,Nancy,F,femme d'affaires,Parti Crédit Social du Canada,93,0.26,0
1980/02/18,Gen,32,Ontario,GUELPH,SCHRODER,Jim,,vétérinaire,Libéral,17268,39.21,1
1980/02/18,Gen,32,Ontario,GUELPH,FISH,Albert,,estimateur,Progressiste-conservateur,16539,37.55,0
1980/02/18,Gen,32,Ontario,GUELPH,FINAMORE,Jim,,assembleur de transformateurs,Nouveau parti démocratique,9765,22.17,0
1980/02/18,Gen,32,Ontario,GUELPH,THORNING,Steve,,gérant de bureau,Parti Rhinocéros,272,0.62,0
1980/02/18,Gen,32,Ontario,GUELPH,SEYMOUR,Brian,,programmeur,Parti libertarien du Canada,103,0.23,0
1980/02/18,Gen,32,Ontario,GUELPH,CRUISE,Robert A.,,ouvrier d'usine,Parti marxiste-léniniste,53,0.12,0
1980/02/18,Gen,32,Ontario,GUELPH,PICKERSGILL,Alan,,technicien d'entretien,Parti communiste du Canada,45,0.1,0
1980/02/18,Gen,32,Ontario,HALDIMAND--NORFOLK,BRADLEY,Bud,,dentiste,Progressiste-conservateur,18600,42,1
1980/02/18,Gen,32,Ontario,HALDIMAND--NORFOLK,RENN,Art,,agriculteur,Libéral,18461,41.69,0
1980/02/18,Gen,32,Ontario,HALDIMAND--NORFOLK,WALPOLE,Norm,,"instituteur, directeur",Nouveau parti démocratique,6937,15.67,0
1980/02/18,Gen,32,Ontario,HALDIMAND--NORFOLK,HARRIS,Charley,,ministre du culte,Parti Crédit Social du Canada,284,0.64,0
1980/02/18,Gen,32,Ontario,HALTON,JELINEK,Otto,,homme d'affaires,Progressiste-conservateur,24752,46.78,1
1980/02/18,Gen,32,Ontario,HALTON,PERRAS,Bill,,avocat,Libéral,19380,36.62,0
1980/02/18,Gen,32,Ontario,HALTON,BLACK,Doug,,avocat,Nouveau parti démocratique,8455,15.98,0
1980/02/18,Gen,32,Ontario,HALTON,SELICK,Karen,F,avocat,Parti libertarien du Canada,170,0.32,0
1980/02/18,Gen,32,Ontario,HALTON,RITCHIE,Robert J.,,comptable,Indépendant,142,0.27,0
1980/02/18,Gen,32,Ontario,HALTON,SHRYBMAN,Charles,,travailleur industriel,Parti marxiste-léniniste,18,0.03,0
1980/02/18,Gen,32,Ontario,HAMILTON MOUNTAIN,DEANS,Ian,,expert-conseil indépendant,Nouveau parti démocratique,17700,35.47,1
1980/02/18,Gen,32,Ontario,HAMILTON MOUNTAIN,BEATTIE,Duncan M.,,"président, agence d'assurances",Progressiste-conservateur,16208,32.48,0
1980/02/18,Gen,32,Ontario,HAMILTON MOUNTAIN,MACFARLANE,Gus,,expert-conseil,Libéral,15873,31.81,0
1980/02/18,Gen,32,Ontario,HAMILTON MOUNTAIN,ROWLEY,Liz,F,organisateur,Parti communiste du Canada,65,0.13,0
1980/02/18,Gen,32,Ontario,HAMILTON MOUNTAIN,KIMMONS,Gerard,,étudiant,Parti marxiste-léniniste,57,0.11,0
1980/02/18,Gen,32,Ontario,HAMILTON-EST,MUNRO,John Carr,,avocat,Libéral,15430,41.81,1
1980/02/18,Gen,32,Ontario,HAMILTON-EST,GRAY,Don,,ouvrier de l'acier,Nouveau parti démocratique,12627,34.21,0
1980/02/18,Gen,32,Ontario,HAMILTON-EST,WEST,Bill,,avocat,Progressiste-conservateur,8587,23.27,0
1980/02/18,Gen,32,Ontario,HAMILTON-EST,MANN,Robert,,ouvrier de l'acier,Parti communiste du Canada,159,0.43,0
1980/02/18,Gen,32,Ontario,HAMILTON-EST,WATSON,Chris,,manoeuvre,Aucune appartenance à un parti reconnu,58,0.16,0
1980/02/18,Gen,32,Ontario,HAMILTON-EST,Gerstenberger,Rolf,,métallo,Parti marxiste-léniniste,47,0.13,0
1980/02/18,Gen,32,Ontario,HAMILTON-OUEST,ALEXANDER,Lincoln M.,,avocat,Progressiste-conservateur,15500,38.56,1
1980/02/18,Gen,32,Ontario,HAMILTON-OUEST,HUDECKI,Stanley M.,,chirurgien,Libéral,14929,37.13,0
1980/02/18,Gen,32,Ontario,HAMILTON-OUEST,SIMPSON,Miriam,F,bibliothécaire,Nouveau parti démocratique,9330,23.21,0
1980/02/18,Gen,32,Ontario,HAMILTON-OUEST,SABZALI,James E.S.,,étudiant,Parti Rhinocéros,304,0.76,0
1980/02/18,Gen,32,Ontario,HAMILTON-OUEST,DALJEET,A.P.,,chômeur,Parti marxiste-léniniste,139,0.35,0
1980/02/18,Gen,32,Ontario,HAMILTON--WENTWORTH,SCOTT,Geoff,,journaliste,Progressiste-conservateur,18918,44.98,1
1980/02/18,Gen,32,Ontario,HAMILTON--WENTWORTH,CHARLTON,Bill,,avocat,Libéral,13704,32.58,0
1980/02/18,Gen,32,Ontario,HAMILTON--WENTWORTH,HITCHCOCK,David,,professeur d'université,Nouveau parti démocratique,9392,22.33,0
1980/02/18,Gen,32,Ontario,HAMILTON--WENTWORTH,PATTISON,Frances,F,employé de bureau,Parti marxiste-léniniste,46,0.11,0
1980/02/18,Gen,32,Ontario,HASTINGS--FRONTENAC,VANKOUGHNET,Bill,,politicien,Progressiste-conservateur,14211,42.32,1
1980/02/18,Gen,32,Ontario,HASTINGS--FRONTENAC,VASTOKAS,Ron,,instituteur,Libéral,13132,39.11,0
1980/02/18,Gen,32,Ontario,HASTINGS--FRONTENAC,ARSENEAULT,Kevin,,directeur de la production,Nouveau parti démocratique,5895,17.56,0
1980/02/18,Gen,32,Ontario,HASTINGS--FRONTENAC,BAKER,Ross,,opérateur touristique,Indépendant,342,1.02,0
1980/02/18,Gen,32,Ontario,HURON--BRUCE,Cardiff,Murray,,agriculteur,Progressiste-conservateur,16520,47.54,1
1980/02/18,Gen,32,Ontario,HURON--BRUCE,CRAIG,Graeme,,agriculteur,Libéral,14364,41.34,0
1980/02/18,Gen,32,Ontario,HURON--BRUCE,McQuail,Tony,,agriculteur,Nouveau parti démocratique,3864,11.12,0
1980/02/18,Gen,32,Ontario,KENORA--RAINY RIVER,REID,John M.,,professeur,Libéral,14688,42.33,1
1980/02/18,Gen,32,Ontario,KENORA--RAINY RIVER,PARRY,John,,conseiller en affaires,Nouveau parti démocratique,14322,41.27,0
1980/02/18,Gen,32,Ontario,KENORA--RAINY RIVER,KOTZ,Dan,,homme d'affaires,Progressiste-conservateur,5571,16.05,0
1980/02/18,Gen,32,Ontario,KENORA--RAINY RIVER,SAWANAS,Jerry,,bûcheron,Parti marxiste-léniniste,120,0.35,0
1980/02/18,Gen,32,Ontario,KENT,BOSSY,Maurice,,retraité,Libéral,15140,43.02,1
1980/02/18,Gen,32,Ontario,KENT,HOLMES,Bob,,médecin,Progressiste-conservateur,14293,40.62,0
1980/02/18,Gen,32,Ontario,KENT,MCDERMOTT,George,,surveillant,Nouveau parti démocratique,5758,16.36,0
1980/02/18,Gen,32,Ontario,KINGSTON ET LES ÎLES,MACDONALD,Flora,F,députée,Progressiste-conservateur,18146,41.82,1
1980/02/18,Gen,32,Ontario,KINGSTON ET LES ÎLES,COLEMAN,John,,professeur d'université,Libéral,17039,39.27,0
1980/02/18,Gen,32,Ontario,KINGSTON ET LES ÎLES,FOSTER,Stephen,,agent de surveillance,Nouveau parti démocratique,7830,18.05,0
1980/02/18,Gen,32,Ontario,KINGSTON ET LES ÎLES,SHARP,Edward T.,,étudiant,Parti Rhinocéros,373,0.86,0
1980/02/18,Gen,32,Ontario,KITCHENER,LANG,Peter,,médecin,Libéral,19502,39.28,1
1980/02/18,Gen,32,Ontario,KITCHENER,REIMER,John,,député,Progressiste-conservateur,17990,36.24,0
1980/02/18,Gen,32,Ontario,KITCHENER,HERMAN,James,,préposé aux soins pour enfants,Nouveau parti démocratique,11494,23.15,0
